username,isaPerson,userLocation,jobArea,screenName
@ArnoldPoernomo,person,jabodetabek,hiburan,ArnoldPoernomo
@boywilliam,person,jabodetabek,hiburan,boywilliam
@rachelvennya23,person,jabodetabek,hiburan,rachelvennya23
@gisel_la,person,jabodetabek,hiburan,gisel_la
@gadiiing,person,jabodetabek,hiburan,gadiiing
@aytingnew92,person,jabodetabek,hiburan,aytingnew92
@RANS17official,person,jabodetabek,hiburan,RANS17official
@ananghijau,person,jabodetabek,hiburan,ananghijau
@Anyaselalubenar,person,jabodetabek,hiburan,Anyaselalubenar
@aurelhermansyah,person,jabodetabek,hiburan,aurelhermansyah
@AttaHalilintar,person,jabodetabek,hiburan,AttaHalilintar
@ashantysiddik,person,jabodetabek,hiburan,ashantysiddik
@hotelgrandabe,nonperson,maluku dan papua,hospitality & tourism,hotelgrandabe
@bemfkuncen,nonperson,maluku dan papua,sosial kemasyarakatan,bemfkuncen
@Swissbel_Jpr,nonperson,maluku dan papua,hospitality & tourism,Swissbel_Jpr
@HorexSentani,nonperson,maluku dan papua,hospitality & tourism,HorexSentani
@kabarpapuaco,nonperson,maluku dan papua,media,kabarpapuaco
@papuan_voices,nonperson,maluku dan papua,media,papuan_voices
@jeratpapua,nonperson,maluku dan papua,sosial kemasyarakatan,jeratpapua
@bmkgpapua,nonperson,maluku dan papua,sains dan teknologi,bmkgpapua
@MediaPapua1,nonperson,maluku dan papua,media,MediaPapua1
@Media_Papua,nonperson,maluku dan papua,media,Media_Papua
@kominfopapua,nonperson,maluku dan papua,sosial kemasyarakatan,kominfopapua
@UnandOfficial,nonperson,sumatera,pendidikan dan penelitian,UnandOfficial
@usuofficial,nonperson,sumatera,pendidikan dan penelitian,usuofficial
@SumatraCTP,nonperson,sumatera,sosial kemasyarakatan,SumatraCTP
@SumatranTigerID,nonperson,sumatera,sosial kemasyarakatan,SumatranTigerID
@univ_syiahkuala,nonperson,sumatera,pendidikan dan penelitian,univ_syiahkuala
@univ_riau,nonperson,sumatera,pendidikan dan penelitian,univ_riau
@official_unila,nonperson,sumatera,pendidikan dan penelitian,official_unila
@Univ_Bengkulu,nonperson,sumatera,pendidikan dan penelitian,Univ_Bengkulu
@UnimedOfficial,nonperson,sumatera,pendidikan dan penelitian,UnimedOfficial
@infoubb,nonperson,sumatera,pendidikan dan penelitian,infoubb
@BEM_FE_UBB,nonperson,sumatera,pendidikan dan penelitian,BEM_FE_UBB
@Viking_Papua,nonperson,maluku dan papua,olahraga,Viking_Papua
@ponxx2020papua,nonperson,maluku dan papua,olahraga,ponxx2020papua
@Dunia_Olahraga,nonperson,jabodetabek,olahraga,Dunia_Olahraga
@museum_olahraga,nonperson,jabodetabek,olahraga,museum_olahraga
@detiksport,nonperson,jabodetabek,olahraga,detiksport
@KEMENPORA_RI,nonperson,jabodetabek,olahraga,KEMENPORA_RI
@beINSPORTSid,nonperson,jabodetabek,olahraga,beINSPORTSid
@indosportdotcom,nonperson,jabodetabek,olahraga,indosportdotcom
@SportIndo,nonperson,jabodetabek,olahraga,SportIndo
@antvbola,nonperson,jabodetabek,olahraga,antvbola
@FOXSportsIndo,nonperson,jabodetabek,olahraga,FOXSportsIndo
@KempinskiJKT,nonperson,jabodetabek,hospitality & tourism,KempinskiJKT
@santikahotels,nonperson,jabodetabek,hospitality & tourism,santikahotels
@HotelSalak,nonperson,jabodetabek,hospitality & tourism,HotelSalak
@allhotelbali,nonperson,bali dan nusa tenggara,hospitality & tourism,allhotelbali
@EdenKutaBali,nonperson,bali dan nusa tenggara,hospitality & tourism,EdenKutaBali
@hotelindigobali,nonperson,bali dan nusa tenggara,hospitality & tourism,hotelindigobali
@HHRMAHotelBali,nonperson,bali dan nusa tenggara,hospitality & tourism,HHRMAHotelBali
@westinbali,nonperson,bali dan nusa tenggara,hospitality & tourism,westinbali
@BaliHotelsAssn,nonperson,bali dan nusa tenggara,hospitality & tourism,BaliHotelsAssn
@ritzcarltonbali,nonperson,bali dan nusa tenggara,hospitality & tourism,ritzcarltonbali
@MIsezJayapura,nonperson,maluku dan papua,hobi,MIsezJayapura
@Onaalll,person,maluku dan papua,hobi,Onaalll
@HmsPoldaPapua,nonperson,maluku dan papua,sosial kemasyarakatan,HmsPoldaPapua
@PolresTolitoli,nonperson,sulawesi,sosial kemasyarakatan,PolresTolitoli
@papuachanneltv,nonperson,maluku dan papua,media,papuachanneltv
@MalukuTeras,nonperson,maluku dan papua,media,MalukuTeras
@beacukaigto,nonperson,sulawesi,hobi,beacukaigto
@zakir_sabara,person,sulawesi,pendidikan dan penelitian,zakir_sabara
@YusdinRukka,person,sulawesi,media,YusdinRukka
@azwarsiregar,person,sumatera,sosial kemasyarakatan,azwarsiregar
@fadjroeL,person,jabodetabek,sosial kemasyarakatan,fadjroeL
@ilsaunhas,nonperson,sulawesi,pendidikan dan penelitian,ilsaunhas
@VikborOfficial,nonperson,kalimantan,hobi,VikborOfficial
@kantorbhsjambi,nonperson,sumatera,pendidikan dan penelitian,kantorbhsjambi
@AIS_PTK,nonperson,kalimantan,hobi,AIS_PTK
@105kissfmmedan,nonperson,sumatera,media,105kissfmmedan
@hnurwahid,person,jabodetabek,sosial kemasyarakatan,hnurwahid
@marwan_jafar,person,jabodetabek,sosial kemasyarakatan,marwan_jafar
@dr_Phaidon,person,jabodetabek,kesehatan,dr_Phaidon
@DennySantoso,person,jabodetabek,ekonomi dan bisnis,DennySantoso
@InfoPadang_,nonperson,sumatera,media,InfoPadang_
@banjarmasinpost,nonperson,kalimantan,media,banjarmasinpost
@infoPLK,nonperson,kalimantan,media,infoPLK
@ARMY_Kupang,nonperson,bali dan nusa tenggara,hobi,ARMY_Kupang
@ndorokakung,person,jabodetabek,media,ndorokakung
@ndreamon,person,jabodetabek,kesehatan,ndreamon
@nejjiii,person,jabodetabek,sains dan teknologi,nejjiii
@basuki_btp,person,jabodetabek,sosial kemasyarakatan,basuki_btp
@fpdip_jakarta,nonperson,jabodetabek,sosial kemasyarakatan,fpdip_jakarta
@DinsosDKI1,nonperson,jabodetabek,sosial kemasyarakatan,DinsosDKI1
@wildwestraven,person,jabodetabek,media,wildwestraven
@Kemlu_RI,nonperson,jabodetabek,sosial kemasyarakatan,Kemlu_RI
@KPK_RI,nonperson,jabodetabek,sosial kemasyarakatan,KPK_RI
@DPR_RI,nonperson,jabodetabek,sosial kemasyarakatan,DPR_RI
@AmmarChalifah,person,jawa barat dan banten,sains dan teknologi,AmmarChalifah
@BEMUndip_,nonperson,jawa tengah dan yogyakarta,sosial kemasyarakatan,BEMUndip_
@undip,nonperson,jawa tengah dan yogyakarta,pendidikan dan penelitian,undip
@HimagipaUpgris,nonperson,jawa tengah dan yogyakarta,sosial kemasyarakatan,HimagipaUpgris
@hmfundip,nonperson,jawa tengah dan yogyakarta,sosial kemasyarakatan,hmfundip
@Taekwondo_UNDIP,nonperson,jawa tengah dan yogyakarta,olahraga,Taekwondo_UNDIP
@BEMUNS,nonperson,jawa tengah dan yogyakarta,sosial kemasyarakatan,BEMUNS
@hmjmesinpolsri,nonperson,sumatera,sosial kemasyarakatan,hmjmesinpolsri
@BEM_Poltek_Aceh,nonperson,sumatera,sosial kemasyarakatan,BEM_Poltek_Aceh
@abulampanah,person,sumatera,media,abulampanah
@AcehCorong,nonperson,sumatera,media,AcehCorong
@IsmiAmran,person,sumatera,sosial kemasyarakatan,IsmiAmran
@infolebakbanten,nonperson,jawa barat dan banten,media,infolebakbanten
@hms_poldabanten,nonperson,jawa barat dan banten,sosial kemasyarakatan,hms_poldabanten
@CkdHumas,nonperson,jawa barat dan banten,sosial kemasyarakatan,CkdHumas
@sekciomasss,nonperson,jawa barat dan banten,sosial kemasyarakatan,sekciomasss
@FransRuntulalu,person,jawa timur,ekonomi dan bisnis,FransRuntulalu
@Monicaiphing,person,jawa timur,ekonomi dan bisnis,Monicaiphing
@themaczmancom,nonperson,sulawesi,olahraga,themaczmancom
@kconksaronggi,nonperson,jawa timur,olahraga,kconksaronggi
@KconkBandung313,nonperson,jawa barat dan banten,olahraga,KconkBandung313
@kconkjayapura,nonperson,maluku dan papua,olahraga,kconkjayapura
@persirajaupdate,nonperson,sumatera,olahraga,persirajaupdate
@bolalampung,nonperson,sumatera,olahraga,bolalampung
@Abang_Cetan,person,kalimantan,sosial kemasyarakatan,Abang_Cetan
@sucifadhilah23,person,jabodetabek,pendidikan dan penelitian,sucifadhilah23
@Marsowan,person,bali dan nusa tenggara,media,Marsowan
@selaparangtv,nonperson,bali dan nusa tenggara,media,selaparangtv
@corong_media,nonperson,bali dan nusa tenggara,media,corong_media
@pemkabpasuruan_,nonperson,jawa timur,sosial kemasyarakatan,pemkabpasuruan_
@bpbd_pmk,nonperson,jawa timur,sosial kemasyarakatan,bpbd_pmk
@THEBALIBIBLE,nonperson,bali dan nusa tenggara,hospitality & tourism,THEBALIBIBLE
@stregisbali,nonperson,bali dan nusa tenggara,hospitality & tourism,stregisbali
@Pemprov_Kaltim,nonperson,kalimantan,sosial kemasyarakatan,Pemprov_Kaltim
@alwaysCiGi,nonperson,kalimantan,hobi,alwaysCiGi
@theCitizens_PLK,nonperson,kalimantan,olahraga,theCitizens_PLK
@ArmyKalimantan,nonperson,kalimantan,hobi,ArmyKalimantan
@KnwilBPNKalteng,nonperson,kalimantan,sosial kemasyarakatan,KnwilBPNKalteng
@BEXXASULAWESI,nonperson,sulawesi,hobi,BEXXASULAWESI
@Sulawesitacom,nonperson,sulawesi,media,Sulawesitacom
@kanwilbpnsultra,nonperson,sulawesi,sosial kemasyarakatan,kanwilbpnsultra
@SmashSULTRA,nonperson,sulawesi,hobi,SmashSULTRA
@westpapuamedia,nonperson,maluku dan papua,media,westpapuamedia
@DuniaKuli,nonperson,jawa tengah dan yogyakarta,hiburan,DuniaKuli
@smashblastJAPUR,nonperson,maluku dan papua,hobi,smashblastJAPUR
@JKT48_Jayapura,nonperson,maluku dan papua,hobi,JKT48_Jayapura
@ofc_pvjayapura,nonperson,maluku dan papua,hobi,ofc_pvjayapura
@AremaJayapura,nonperson,maluku dan papua,olahraga,AremaJayapura
@pmblipi,nonperson,jabodetabek,pendidikan dan penelitian,pmblipi
@Lab1_FHUP,nonperson,jabodetabek,pendidikan dan penelitian,Lab1_FHUP
@infoLotim,nonperson,bali dan nusa tenggara,media,infoLotim
@RTMCPoldaNTB,nonperson,bali dan nusa tenggara,sosial kemasyarakatan,RTMCPoldaNTB
@QuestHotelKuta,nonperson,bali dan nusa tenggara,hospitality & tourism,QuestHotelKuta
@disparbud_jabar,nonperson,jawa barat dan banten,hospitality & tourism,disparbud_jabar
@zoelfick,person,jabodetabek,media,zoelfick
@sbmitb,nonperson,jawa barat dan banten,ekonomi dan bisnis,sbmitb
@emansulaemannas,person,jabodetabek,ekonomi dan bisnis,emansulaemannas
@AMS_pusat,nonperson,jawa barat dan banten,sosial kemasyarakatan,AMS_pusat
@pramonoanung,person,jabodetabek,sosial kemasyarakatan,pramonoanung
@wowbanten,person,jawa barat dan banten,media,wowbanten
@die_samawa80,person,bali dan nusa tenggara,hobi,die_samawa80
@nyimaswulandari,person,sumatera,pendidikan dan penelitian,nyimaswulandari
@UtdIndonesiaBDG,nonperson,jawa barat dan banten,hobi,UtdIndonesiaBDG
@bank_jateng,nonperson,jawa tengah dan yogyakarta,ekonomi dan bisnis,bank_jateng
@metrotvjateng,nonperson,jawa tengah dan yogyakarta,media,metrotvjateng
@BerandaJogja,nonperson,jawa tengah dan yogyakarta,media,BerandaJogja
@GKRHayu,person,jawa tengah dan yogyakarta,ekonomi dan bisnis,GKRHayu
@Harian_Jogja,person,jawa tengah dan yogyakarta,media,Harian_Jogja
@blitar_bersatu,nonperson,jawa timur,hobi,blitar_bersatu
@Once_JawaTimur,nonperson,jawa timur,hobi,Once_JawaTimur
@BB_Jatim,nonperson,jawa timur,pendidikan dan penelitian,BB_Jatim
@mohnasihunair,person,jawa timur,pendidikan dan penelitian,mohnasihunair
@bmsukoco,person,jawa timur,pendidikan dan penelitian,bmsukoco
@perpusub,nonperson,jawa timur,pendidikan dan penelitian,perpusub
@igaksatrya,person,jawa timur,pendidikan dan penelitian,igaksatrya
@IFI_Sby,nonperson,jawa timur,pendidikan dan penelitian,IFI_Sby
@InfoUnand,nonperson,sumatera,media,InfoUnand
@JWMarriottMedan,nonperson,sumatera,hospitality & tourism,JWMarriottMedan
@BTS_Medan,nonperson,sumatera,hobi,BTS_Medan
@dapursolia,person,jawa timur,ekonomi dan bisnis,dapursolia
@achmad_khumaini,person,jawa timur,sosial kemasyarakatan,achmad_khumaini
@DeusBali,nonperson,bali dan nusa tenggara,ekonomi dan bisnis,DeusBali
@BaleBengong,nonperson,bali dan nusa tenggara,media,BaleBengong
@CityHype_Bali,nonperson,bali dan nusa tenggara,hospitality & tourism,CityHype_Bali
@ColonyHotelBali,nonperson,bali dan nusa tenggara,hospitality & tourism,ColonyHotelBali
@AmadeaBali,nonperson,bali dan nusa tenggara,hospitality & tourism,AmadeaBali
@KupangNet,person,bali dan nusa tenggara,,KupangNet
@yas_liufeto,person,bali dan nusa tenggara,hiburan,yas_liufeto
@www_endhy_xyz,person,bali dan nusa tenggara,hobi,www_endhy_xyz
@positiflucu,person,bali dan nusa tenggara,hiburan,positiflucu
@uktkategori014,person,bali dan nusa tenggara,pendidikan dan penelitian,uktkategori014
@MalukuSatuMedia,nonperson,maluku dan papua,media,MalukuSatuMedia
@nelsonalom90,person,maluku dan papua,olahraga,nelsonalom90
@PERSIPURA_,nonperson,maluku dan papua,olahraga,PERSIPURA_
@PapuaTourism,nonperson,maluku dan papua,hospitality & tourism,PapuaTourism
@DidiFabanyo1,person,maluku dan papua,pendidikan dan penelitian,DidiFabanyo1
@Malukunews,nonperson,maluku dan papua,media,Malukunews
@keliling_ambon,nonperson,maluku dan papua,hospitality & tourism,keliling_ambon
@bin_saidna,person,maluku dan papua,sosial kemasyarakatan,bin_saidna
@BasriDamis,person,maluku dan papua,sosial kemasyarakatan,BasriDamis
@ambonbisnis,nonperson,maluku dan papua,ekonomi dan bisnis,ambonbisnis
@GenPIMaluku,nonperson,maluku dan papua,hospitality & tourism,GenPIMaluku
@sman5bdg,nonperson,jawa barat dan banten,pendidikan dan penelitian,sman5bdg
@TelUniversity,nonperson,jawa barat dan banten,pendidikan dan penelitian,TelUniversity
@UNPARofficia,nonperson,jawa barat dan banten,pendidikan dan penelitian,UNPARofficia
@unisbaofficial,nonperson,jawa barat dan banten,pendidikan dan penelitian,unisbaofficial
@disdik_bandung,nonperson,jawa barat dan banten,pendidikan dan penelitian,disdik_bandung
@puspresnas,nonperson,jabodetabek,pendidikan dan penelitian,puspresnas
@Puslit_Arkenas,nonperson,jabodetabek,pendidikan dan penelitian,Puslit_Arkenas
@nadiemmakarim,person,jabodetabek,pendidikan dan penelitian,nadiemmakarim
@wikan_sakarinto,person,jawa tengah dan yogyakarta,pendidikan dan penelitian,wikan_sakarinto
@AkberJKT,nonperson,jabodetabek,pendidikan dan penelitian,AkberJKT
@NajelaaShihab,person,jabodetabek,pendidikan dan penelitian,NajelaaShihab
@bpptik,nonperson,jawa barat dan banten,sains dan teknologi,bpptik
@datagoid,nonperson,jabodetabek,sains dan teknologi,datagoid
@BPPT_RI,nonperson,jabodetabek,sains dan teknologi,BPPT_RI
@hammam_riza,person,jabodetabek,sains dan teknologi,hammam_riza
@obsbosscha,nonperson,jawa barat dan banten,sains dan teknologi,obsbosscha
@deeptech_id,nonperson,jabodetabek,sains dan teknologi,deeptech_id
@pacmannai,nonperson,jabodetabek,sains dan teknologi,pacmannai
@b2tp_bppt,nonperson,sumatera,sains dan teknologi,b2tp_bppt
@BBTA3_BPPT,nonperson,jawa barat dan banten,sains dan teknologi,BBTA3_BPPT
@ptfm_bpptri,nonperson,jawa barat dan banten,sains dan teknologi,ptfm_bpptri
@eniyadewi,person,jabodetabek,sains dan teknologi,eniyadewi
@dikbudtangsel,nonperson,jawa barat dan banten,pendidikan dan penelitian,dikbudtangsel
@OVJ_kitelagi,nonperson,jabodetabek,hiburan,OVJ_kitelagi
@dahSyatMusik,nonperson,jabodetabek,hiburan,dahSyatMusik
@bangbily,person,jabodetabek,hiburan,bangbily
@azofrangga,person,jabodetabek,hiburan,azofrangga
@dr_Muzal,person,jabodetabek,kesehatan,dr_Muzal
@AnangEndaryanto,person,jawa timur,kesehatan,AnangEndaryanto
@SmartplusID,nonperson,jabodetabek,kesehatan,SmartplusID
@rs_matacicendo,nonperson,jawa barat dan banten,kesehatan,rs_matacicendo
@eka_sugandi,person,jawa barat dan banten,pendidikan dan penelitian,eka_sugandi
@umarahab,person,jawa barat dan banten,ekonomi dan bisnis,umarahab
@Bisnis_Kreatif,nonperson,jawa timur,ekonomi dan bisnis,Bisnis_Kreatif
@FeminaMagazine,nonperson,jabodetabek,media,FeminaMagazine
@KompasTekno,nonperson,jabodetabek,sains dan teknologi,KompasTekno
@umaymah_azmi,person,jawa barat dan banten,media,umaymah_azmi
@from_pengram,person,jabodetabek,seni,from_pengram
@kominfotikjp,nonperson,jabodetabek,sosial kemasyarakatan,kominfotikjp
@setkabgoid,nonperson,jabodetabek,sosial kemasyarakatan,setkabgoid
@JogjaCTour,nonperson,jawa tengah dan yogyakarta,hospitality & tourism,JogjaCTour
@climax_ao,nonperson,jawa timur,hospitality & tourism,climax_ao
@PanoramaToursID,nonperson,jabodetabek,hospitality & tourism,PanoramaToursID
@smailingtour,nonperson,jabodetabek,hospitality & tourism,smailingtour
@BayuBuanaTravel,nonperson,jabodetabek,hospitality & tourism,BayuBuanaTravel
@SINDOnews,nonperson,jabodetabek,media,SINDOnews
@AbdulHafizhRA,person,jawa barat dan banten,ekonomi dan bisnis,AbdulHafizhRA
@IrZamaludin,person,jawa barat dan banten,sosial kemasyarakatan,IrZamaludin
@diptabaswara,person,jawa timur,sains dan teknologi,diptabaswara
@ahmadirfaan_,person,jawa barat dan banten,sains dan teknologi,ahmadirfaan_
@FraksiPKB,nonperson,jabodetabek,sosial kemasyarakatan,FraksiPKB
@mohmahfudmd,person,jabodetabek,sosial kemasyarakatan,mohmahfudmd
@andre_rosiade,person,sumatera,sosial kemasyarakatan,andre_rosiade
@TututSoeharto49,person,jabodetabek,sosial kemasyarakatan,TututSoeharto49
@RachmatGobel,person,jabodetabek,sosial kemasyarakatan,RachmatGobel
@nazaqistsha,person,jabodetabek,sosial kemasyarakatan,nazaqistsha
@PasuruanFess,nonperson,jawa timur,hobi,PasuruanFess
@NOBITAFESS,nonperson,jawa barat dan banten,hobi,NOBITAFESS
@gen4fess,nonperson,jabodetabek,hobi,gen4fess
@jeketifess,nonperson,jabodetabek,hobi,jeketifess
@MMJJ21,nonperson,jabodetabek,seni,MMJJ21
@iccialbarn,person,jabodetabek,seni,iccialbarn
@JakartART,nonperson,jabodetabek,seni,JakartART
@ciptaseni,nonperson,jabodetabek,seni,ciptaseni
@BEMFEBUI,nonperson,jabodetabek,ekonomi dan bisnis,BEMFEBUI
@IEUI_2013,nonperson,jabodetabek,ekonomi dan bisnis,IEUI_2013
@panduantekno,nonperson,jabodetabek,sains dan teknologi,panduantekno
@KidZaniaJakarta,nonperson,jabodetabek,hiburan,KidZaniaJakarta
@flutter_jkt,nonperson,jabodetabek,sains dan teknologi,flutter_jkt
@gdgjkt,nonperson,jabodetabek,sains dan teknologi,gdgjkt
@tyohan,person,jabodetabek,sains dan teknologi,tyohan
@infojakarta,nonperson,jabodetabek,media,infojakarta
@persisofficial,nonperson,jawa tengah dan yogyakarta,olahraga,persisofficial
@siman_sudartawa,person,bali dan nusa tenggara,olahraga,siman_sudartawa
@beckhamputran,person,jawa barat dan banten,olahraga,beckhamputran
@abdulazizlufti8,person,jawa barat dan banten,olahraga,abdulazizlufti8
@erwinramdani93,person,jawa barat dan banten,olahraga,erwinramdani93
@Perserang1958,nonperson,jawa barat dan banten,olahraga,Perserang1958
@KaltengPutraKu,nonperson,kalimantan,olahraga,KaltengPutraKu
@PSCS_Cilacap,nonperson,jawa tengah dan yogyakarta,olahraga,PSCS_Cilacap
@PSGC_Ciamis,nonperson,jawa barat dan banten,olahraga,PSGC_Ciamis
@OfficialPersika,nonperson,jawa barat dan banten,olahraga,OfficialPersika
@PersatuFC,nonperson,jawa timur,olahraga,PersatuFC
@TonightShow_NET,nonperson,jabodetabek,hiburan,TonightShow_NET
@vincentrompies,person,jabodetabek,hiburan,vincentrompies
@desta80s,person,jabodetabek,hiburan,desta80s
@TheComment_NET,nonperson,jabodetabek,hiburan,TheComment_NET
@abdelachrian,person,jabodetabek,hiburan,abdelachrian
@kemalpalevi,person,jabodetabek,hiburan,kemalpalevi
@RahmetAbabil,person,jabodetabek,hiburan,RahmetAbabil
@eghihaw,person,jabodetabek,hiburan,eghihaw
@raissmarssy,person,jabodetabek,hiburan,raissmarssy
@StandUpSOLO,nonperson,jawa tengah dan yogyakarta,hiburan,StandUpSOLO
@davidnurbianto,person,jabodetabek,hiburan,davidnurbianto
@angklungMuhibah,nonperson,jawa barat dan banten,seni,angklungMuhibah
@isbibandung,nonperson,jawa barat dan banten,seni,isbibandung
@DidikNT,person,jabodetabek,seni,DidikNT
@LAF_Jogja,nonperson,jawa tengah dan yogyakarta,seni,LAF_Jogja
@SeniRupaIKJ,nonperson,jabodetabek,seni,SeniRupaIKJ
@teaterui,nonperson,jabodetabek,seni,teaterui
@IhraTumiwa,person,jawa barat dan banten,seni,IhraTumiwa
@teaterdipoundip,nonperson,jawa tengah dan yogyakarta,seni,teaterdipoundip
@TeaterMelati,nonperson,kalimantan,seni,TeaterMelati
@teater_kutub,nonperson,jawa timur,seni,teater_kutub
@PKJTIM,nonperson,jabodetabek,seni,PKJTIM
@DanyBeler,person,jabodetabek,hiburan,DanyBeler
@SadanaAgungS,person,jawa tengah dan yogyakarta,hiburan,SadanaAgungS
@gebiramadhan,person,jawa barat dan banten,hiburan,gebiramadhan
@topenk_enk,person,jabodetabek,hiburan,topenk_enk
@ridwanremin,person,jabodetabek,hiburan,ridwanremin
@FeniRose_,person,jabodetabek,hiburan,FeniRose_
@Reisa_BA,person,jabodetabek,kesehatan,Reisa_BA
@ManojPunjabiMD,person,jabodetabek,seni,ManojPunjabiMD
@MarcellSiahaan,person,jabodetabek,seni,MarcellSiahaan
@estranged2009,person,sumatera,sosial kemasyarakatan,estranged2009
@PriaMedan3,person,sumatera,pendidikan dan penelitian,PriaMedan3
@Bima46847100,person,jabodetabek,hobi,Bima46847100
@submeridian,person,sumatera,hobi,submeridian
@rofikalian,person,sumatera,hobi,rofikalian
@BlogTolkien,person,sulawesi,hobi,BlogTolkien
@ravacanafilms,nonperson,jawa tengah dan yogyakarta,hiburan,ravacanafilms
